arm,model,id,step_idx,epoch,efficacy,specificity,soft_shift,prediction_changed
base,Base LLaMA-3B,9-771,6,4,99.28971958698656,95.0,1.953125,0
base,Base LLaMA-3B,9-771,6,5,99.35328232446597,95.0,2.734375,0
base,Base LLaMA-3B,8-190,0,1,95.65749471580408,90.0,23.046875,0
base,Base LLaMA-3B,8-190,0,2,98.7751401417937,90.0,31.640625,0
base,Base LLaMA-3B,8-190,0,3,99.3645510766788,90.0,37.109375,0
base,Base LLaMA-3B,8-190,0,4,99.56326276778206,90.0,41.40625,0
base,Base LLaMA-3B,8-190,0,5,99.6490717751424,100.0,42.96875,0
base,Base LLaMA-3B,8-190,1,1,93.40428506444619,85.0,-4.296875,0
base,Base LLaMA-3B,8-190,1,2,98.83578715864881,85.0,-5.078125,0
base,Base LLaMA-3B,8-190,1,3,99.5581146474901,90.0,-5.46875,0
base,Base LLaMA-3B,8-190,1,4,99.75596773138525,90.0,-5.46875,0
base,Base LLaMA-3B,8-190,1,5,99.82146217831415,100.0,-5.46875,0
base,Base LLaMA-3B,8-190,2,1,93.92374266832815,95.0,-3.90625,0
base,Base LLaMA-3B,8-190,2,2,98.80351398984872,95.0,-5.46875,0
base,Base LLaMA-3B,8-190,2,3,99.20296848904162,100.0,-5.46875,0
base,Base LLaMA-3B,8-190,2,4,99.37927123513303,100.0,-5.46875,0
base,Base LLaMA-3B,8-190,2,5,99.46906255144573,100.0,-5.46875,0
base,Base LLaMA-3B,8-190,3,1,85.64979918781663,100.0,-3.90625,0
base,Base LLaMA-3B,8-190,3,2,93.73086155577948,100.0,-4.6875,0
base,Base LLaMA-3B,8-190,3,3,96.07687340760938,100.0,-4.6875,0
base,Base LLaMA-3B,8-190,3,4,96.8476792235743,100.0,-4.296875,0
base,Base LLaMA-3B,8-190,3,5,97.12977927067085,95.0,-4.296875,0
base,Base LLaMA-3B,530,0,1,87.8922945861314,95.0,1.171875,0
base,Base LLaMA-3B,530,0,2,93.20819280870158,100.0,2.34375,0
base,Base LLaMA-3B,530,0,3,96.74125529636869,100.0,1.171875,0
base,Base LLaMA-3B,530,0,4,98.30938551914527,100.0,3.515625,0
base,Base LLaMA-3B,530,0,5,99.06635401066688,100.0,5.078125,0
base,Base LLaMA-3B,530,1,1,84.33146500411543,95.0,8.203125,0
base,Base LLaMA-3B,530,1,2,92.36376591388068,95.0,4.6875,0
base,Base LLaMA-3B,530,1,3,94.49982691915353,95.0,6.25,0
base,Base LLaMA-3B,530,1,4,95.36838990202595,95.0,7.8125,0
base,Base LLaMA-3B,530,1,5,95.8482515407832,100.0,10.546875,0
base,Base LLaMA-3B,530,2,1,67.66132326624952,100.0,-7.03125,0
base,Base LLaMA-3B,530,2,2,76.34051868213501,100.0,-7.03125,0
base,Base LLaMA-3B,530,2,3,80.53824152993387,100.0,-7.421875,0
base,Base LLaMA-3B,530,2,4,82.95871488698133,100.0,-7.421875,0
base,Base LLaMA-3B,530,2,5,84.96111867170004,100.0,-7.421875,0
base,Base LLaMA-3B,530,3,1,73.34692413598336,100.0,0.390625,0
base,Base LLaMA-3B,530,3,2,88.71437760697813,85.0,-1.953125,0
base,Base LLaMA-3B,530,3,3,92.12136582352646,85.0,0.390625,0
base,Base LLaMA-3B,530,3,4,93.86411353382927,85.0,1.5625,0
base,Base LLaMA-3B,530,3,5,94.58509919899359,85.0,3.515625,0
base,Base LLaMA-3B,530,4,1,82.31444312010494,100.0,19.921875,0
base,Base LLaMA-3B,530,4,2,93.3913902201905,95.0,16.796875,0
base,Base LLaMA-3B,530,4,3,95.23999694053394,85.0,22.65625,0
base,Base LLaMA-3B,530,4,4,96.23452765211574,85.0,26.953125,0
base,Base LLaMA-3B,530,4,5,96.82915437500763,90.0,28.125,0
base,Base LLaMA-3B,7-107,0,1,72.33926396448128,100.0,-11.328125,0
base,Base LLaMA-3B,7-107,0,2,82.41776642933038,90.0,-13.28125,0
base,Base LLaMA-3B,7-107,0,3,85.87227843009335,95.0,-23.2421875,0
base,Base LLaMA-3B,7-107,0,4,87.91591936968007,90.0,-34.5703125,0
base,Base LLaMA-3B,7-107,0,5,89.66393809804971,95.0,-19.7265625,0
base,Base LLaMA-3B,7-107,1,1,73.70884197239096,90.0,-52.5390625,0
base,Base LLaMA-3B,7-107,1,2,90.17571200931246,85.0,-57.6171875,0
base,Base LLaMA-3B,7-107,1,3,93.35255423106061,90.0,-57.6171875,0
base,Base LLaMA-3B,7-107,1,4,94.57451288603568,90.0,-58.0078125,0
base,Base LLaMA-3B,7-107,1,5,95.35933494870397,95.0,-56.8359375,0
base,Base LLaMA-3B,7-107,2,1,73.96434197337742,100.0,-33.7890625,0
base,Base LLaMA-3B,7-107,2,2,87.60516862661883,100.0,-42.7734375,0
base,Base LLaMA-3B,7-107,2,3,90.7889434536633,95.0,-42.3828125,0
base,Base LLaMA-3B,7-107,2,4,92.12136582352646,95.0,-42.7734375,0
base,Base LLaMA-3B,7-107,2,5,92.48215475007628,90.0,-42.3828125,0
base,Base LLaMA-3B,7-107,3,1,78.95682170755353,95.0,-21.2890625,0
base,Base LLaMA-3B,7-107,3,2,91.75937297751489,95.0,-29.8828125,0
base,Base LLaMA-3B,7-107,3,3,93.68169209356077,95.0,-27.5390625,0
base,Base LLaMA-3B,7-107,3,4,95.00180705560635,90.0,-31.0546875,0
base,Base LLaMA-3B,7-107,3,5,95.449093535953,90.0,-29.4921875,0
base,Base LLaMA-3B,8-393,0,1,80.53824152993387,95.0,3.125,0
base,Base LLaMA-3B,8-393,0,2,89.41882545368529,100.0,1.953125,0
base,Base LLaMA-3B,8-393,0,3,92.61314967800327,100.0,0.78125,0
base,Base LLaMA-3B,8-393,0,4,94.1565204311951,90.0,0.78125,0
base,Base LLaMA-3B,8-393,0,5,95.07929685477889,85.0,0.78125,0
base,Base LLaMA-3B,8-393,1,1,57.2418076480063,95.0,7.8125,0
base,Base LLaMA-3B,8-393,1,2,73.6574418753006,100.0,4.296875,0
base,Base LLaMA-3B,8-393,1,3,83.38595684389584,90.0,2.734375,0
base,Base LLaMA-3B,8-393,1,4,88.75837607898829,90.0,3.515625,0
base,Base LLaMA-3B,8-393,1,5,91.64593446333883,90.0,3.90625,0
base,Base LLaMA-3B,8-393,2,1,77.15784605902755,95.0,2.34375,0
base,Base LLaMA-3B,8-393,2,2,86.25334961614806,95.0,1.953125,0
base,Base LLaMA-3B,8-393,2,3,90.98472657691836,95.0,2.734375,0
base,Base LLaMA-3B,8-393,2,4,93.40428506444619,95.0,3.515625,0
base,Base LLaMA-3B,8-393,2,5,94.35838604962227,95.0,4.296875,0
base,Base LLaMA-3B,8-393,3,1,83.09133121985563,95.0,5.078125,0
base,Base LLaMA-3B,8-393,3,2,96.45575048211548,95.0,8.203125,0
base,Base LLaMA-3B,8-393,3,3,97.36613740517106,100.0,16.40625,0
base,Base LLaMA-3B,8-393,3,4,98.07302496112518,100.0,21.09375,0
base,Base LLaMA-3B,8-393,3,5,98.49927033076524,100.0,21.875,0
base,Base LLaMA-3B,8-393,4,1,93.68169209356077,100.0,56.8359375,1
base,Base LLaMA-3B,8-393,4,2,96.67048570502892,100.0,80.2734375,1
base,Base LLaMA-3B,8-393,4,3,97.32466010457031,100.0,82.32421875,1
base,Base LLaMA-3B,8-393,4,4,97.85030400173132,100.0,88.232421875,1
base,Base LLaMA-3B,8-393,4,5,98.21783942219938,100.0,90.52734375,1
base,Base LLaMA-3B,8-393,5,1,79.2830659478169,95.0,6.640625,0
base,Base LLaMA-3B,8-393,5,2,88.7363983266053,85.0,5.46875,0
base,Base LLaMA-3B,8-393,5,3,92.13673876337887,85.0,7.421875,0
base,Base LLaMA-3B,8-393,5,4,93.77964837820748,85.0,10.546875,0
base,Base LLaMA-3B,8-393,5,5,94.84314738021332,95.0,14.84375,0
base,Base LLaMA-3B,8-393,6,1,87.7495727860831,90.0,8.984375,0
base,Base LLaMA-3B,8-393,6,2,95.56318928463271,90.0,23.046875,0
base,Base LLaMA-3B,8-393,6,3,97.3089382697882,100.0,32.421875,0
base,Base LLaMA-3B,8-393,6,4,98.31597660037458,100.0,37.109375,0
base,Base LLaMA-3B,8-393,6,5,98.72883244728658,100.0,45.703125,0
base,Base LLaMA-3B,948,0,1,85.19427491574153,95.0,28.125,0
base,Base LLaMA-3B,948,0,2,91.29616323437764,90.0,36.328125,0
base,Base LLaMA-3B,948,0,3,94.20199474997456,90.0,38.671875,0
base,Base LLaMA-3B,948,0,4,95.48450897102808,85.0,37.890625,0
base,Base LLaMA-3B,948,0,5,96.07687340760938,95.0,35.15625,0
base,Base LLaMA-3B,948,1,1,80.03776854478375,95.0,0.78125,0
base,Base LLaMA-3B,948,1,2,91.00231734874275,95.0,-8.203125,0
base,Base LLaMA-3B,948,1,3,95.54582409847757,95.0,-10.15625,0
base,Base LLaMA-3B,948,1,4,96.63781163530578,95.0,-9.765625,0
base,Base LLaMA-3B,948,1,5,97.21264794486115,100.0,-9.765625,0
base,Base LLaMA-3B,948,2,1,62.19225650585973,100.0,-7.03125,0
base,Base LLaMA-3B,948,2,2,80.53824152993387,100.0,-8.984375,0
base,Base LLaMA-3B,948,2,3,85.76147333651494,95.0,-7.421875,0
base,Base LLaMA-3B,948,2,4,88.0099584312134,95.0,-6.640625,0
base,Base LLaMA-3B,948,2,5,89.74437396991662,95.0,-6.25,0
base,Base LLaMA-3B,948,3,1,82.89201718286574,100.0,2.34375,0
base,Base LLaMA-3B,948,3,2,88.05670317332803,95.0,15.234375,0
base,Base LLaMA-3B,948,3,3,92.75602429657485,90.0,19.921875,0
base,Base LLaMA-3B,948,3,4,95.39544889064669,95.0,14.453125,0
base,Base LLaMA-3B,948,3,5,96.35750026626357,80.0,16.015625,0
base,Base LLaMA-3B,948,4,1,86.59799180551731,95.0,-3.125,0
base,Base LLaMA-3B,948,4,2,92.36376591388068,100.0,0.390625,0
base,Base LLaMA-3B,948,4,3,94.32523268373262,100.0,-1.171875,0
base,Base LLaMA-3B,948,4,4,95.91261843455837,100.0,-2.734375,0
base,Base LLaMA-3B,948,4,5,96.71569664488712,95.0,-4.6875,0
sft,DeepSeek-Revision SFT,7-527,0,1,93.06069631446834,100.0,6.25,0
sft,DeepSeek-Revision SFT,7-527,0,2,97.67562441823003,100.0,5.078125,0
sft,DeepSeek-Revision SFT,7-527,0,3,98.79412983376496,100.0,8.203125,0
sft,DeepSeek-Revision SFT,7-527,0,4,99.17121836313277,100.0,8.984375,0
sft,DeepSeek-Revision SFT,7-527,0,5,99.37440279909134,95.0,8.59375,0
sft,DeepSeek-Revision SFT,7-527,1,1,91.9816498321198,100.0,22.265625,0
sft,DeepSeek-Revision SFT,7-527,1,2,97.27189375322432,100.0,29.296875,0
sft,DeepSeek-Revision SFT,7-527,1,3,98.49339664091309,100.0,35.546875,0
sft,DeepSeek-Revision SFT,7-527,1,4,98.99638579847984,100.0,36.328125,0
sft,DeepSeek-Revision SFT,7-527,1,5,99.24243225557402,100.0,38.4765625,0
sft,DeepSeek-Revision SFT,7-527,2,1,89.903372714123,100.0,25.390625,0
sft,DeepSeek-Revision SFT,7-527,2,2,96.28565839635523,100.0,25.390625,0
sft,DeepSeek-Revision SFT,7-527,2,3,97.63902082892231,100.0,34.375,0
sft,DeepSeek-Revision SFT,7-527,2,4,98.16126757274942,100.0,34.375,0
sft,DeepSeek-Revision SFT,7-527,2,5,98.37732432826951,95.0,32.421875,0
sft,DeepSeek-Revision SFT,9-554,0,1,96.51069897778454,100.0,62.109375,1
sft,DeepSeek-Revision SFT,9-554,0,2,99.70448880680235,100.0,16.40625,0
sft,DeepSeek-Revision SFT,9-554,0,3,99.88427615399782,100.0,5.078125,0
sft,DeepSeek-Revision SFT,9-554,0,4,99.93609122250301,100.0,1.5625,0
sft,DeepSeek-Revision SFT,9-554,0,5,99.96123736702333,100.0,-1.5625,0
sft,DeepSeek-Revision SFT,9-554,1,1,95.24928474843205,100.0,-3.515625,0
sft,DeepSeek-Revision SFT,9-554,1,2,98.98851435473955,100.0,-3.125,0
sft,DeepSeek-Revision SFT,9-554,1,3,99.53690812664668,95.0,-2.34375,0
sft,DeepSeek-Revision SFT,9-554,1,4,99.69151430739697,95.0,-2.734375,0
sft,DeepSeek-Revision SFT,9-554,1,5,99.76714278257623,95.0,-2.734375,0
sft,DeepSeek-Revision SFT,9-554,2,1,97.16321835502869,100.0,-4.296875,0
sft,DeepSeek-Revision SFT,9-554,2,2,99.50704126684549,100.0,-6.25,0
sft,DeepSeek-Revision SFT,9-554,2,3,99.80082666714677,100.0,-6.25,0
sft,DeepSeek-Revision SFT,9-554,2,4,99.88291203792087,100.0,-5.859375,0
sft,DeepSeek-Revision SFT,9-554,2,5,99.92440232982118,100.0,-5.078125,0
sft,DeepSeek-Revision SFT,8-186,0,1,91.33009627811923,100.0,0.78125,0
sft,DeepSeek-Revision SFT,8-186,0,2,97.0502138211233,100.0,1.171875,0
sft,DeepSeek-Revision SFT,8-186,0,3,98.46967109025846,95.0,1.5625,0
sft,DeepSeek-Revision SFT,8-186,0,4,99.04234463884812,100.0,1.953125,0
sft,DeepSeek-Revision SFT,8-186,0,5,99.29936437063674,100.0,3.125,0
sft,DeepSeek-Revision SFT,8-186,1,1,97.90828838369013,100.0,-0.78125,0
sft,DeepSeek-Revision SFT,8-186,1,2,99.67922563443165,100.0,-0.78125,0
sft,DeepSeek-Revision SFT,8-186,1,3,99.88199370565259,100.0,-0.78125,0
sft,DeepSeek-Revision SFT,8-186,1,4,99.9306276783156,100.0,-0.78125,0
sft,DeepSeek-Revision SFT,8-186,1,5,99.94924612523938,100.0,-1.171875,0
sft,DeepSeek-Revision SFT,8-186,2,1,93.49384721821845,100.0,1.953125,0
sft,DeepSeek-Revision SFT,8-186,2,2,98.95436609308872,100.0,4.6875,0
sft,DeepSeek-Revision SFT,8-186,2,3,99.59052387860949,95.0,8.59375,0
sft,DeepSeek-Revision SFT,8-186,2,4,99.75928140636677,95.0,14.453125,0
sft,DeepSeek-Revision SFT,8-186,2,5,99.82930495702703,95.0,16.015625,0
sft,DeepSeek-Revision SFT,1672,0,1,81.78864708789864,100.0,-2.734375,0
sft,DeepSeek-Revision SFT,1672,0,2,92.8683317302242,100.0,-2.734375,0
sft,DeepSeek-Revision SFT,1672,0,3,96.1225792168278,100.0,-2.734375,0
sft,DeepSeek-Revision SFT,1672,0,4,97.37640586229477,100.0,-2.734375,0
sft,DeepSeek-Revision SFT,1672,0,5,97.95674283109362,100.0,-2.734375,0
sft,DeepSeek-Revision SFT,1672,1,1,97.46703909663293,100.0,14.0625,0
sft,DeepSeek-Revision SFT,1672,1,2,99.5598373952161,100.0,15.625,0
sft,DeepSeek-Revision SFT,1672,1,3,99.84305518998666,100.0,28.125,0
sft,DeepSeek-Revision SFT,1672,1,4,99.91332684412976,100.0,28.125,0
sft,DeepSeek-Revision SFT,1672,1,5,99.94743007359065,95.0,30.46875,0
sft,DeepSeek-Revision SFT,1672,2,1,97.78206532565909,100.0,-1.953125,0
sft,DeepSeek-Revision SFT,1672,2,2,99.8393333510729,100.0,-2.34375,0
sft,DeepSeek-Revision SFT,1672,2,3,99.946183413712,100.0,-1.5625,0
sft,DeepSeek-Revision SFT,1672,2,4,99.96933623344746,100.0,-0.78125,0
sft,DeepSeek-Revision SFT,1672,2,5,99.98020198431063,100.0,-0.390625,0
sft,DeepSeek-Revision SFT,9-948,0,1,96.37170102693061,100.0,2.734375,0
sft,DeepSeek-Revision SFT,9-948,0,2,99.61758010175987,100.0,2.734375,0
sft,DeepSeek-Revision SFT,9-948,0,3,99.85024221609599,100.0,1.953125,0
sft,DeepSeek-Revision SFT,9-948,0,4,99.90628397351907,100.0,2.734375,0
sft,DeepSeek-Revision SFT,9-948,0,5,99.9375716677392,100.0,5.859375,0
sft,DeepSeek-Revision SFT,9-948,1,1,96.1225792168278,100.0,93.8720703125,1
sft,DeepSeek-Revision SFT,9-948,1,2,99.65043991463364,100.0,94.1162109375,1
sft,DeepSeek-Revision SFT,9-948,1,3,99.84965608070225,100.0,93.45703125,1
sft,DeepSeek-Revision SFT,9-948,1,4,99.90881180344455,100.0,93.5791015625,1
sft,DeepSeek-Revision SFT,9-948,1,5,99.94112447526635,100.0,93.505859375,1
sft,DeepSeek-Revision SFT,9-948,2,1,90.44070541665205,100.0,2.734375,0
sft,DeepSeek-Revision SFT,9-948,2,2,97.69371285251374,100.0,8.984375,0
sft,DeepSeek-Revision SFT,9-948,2,3,98.80351398984872,95.0,12.5,0
sft,DeepSeek-Revision SFT,9-948,2,4,99.17766799299964,95.0,12.109375,0
sft,DeepSeek-Revision SFT,9-948,2,5,99.37927123513303,95.0,14.84375,0
sft,DeepSeek-Revision SFT,9-317,0,1,99.58488712758626,95.0,-4.6875,0
sft,DeepSeek-Revision SFT,9-317,0,2,99.96372784144731,100.0,-4.6875,0
sft,DeepSeek-Revision SFT,9-317,0,3,99.99082896209256,100.0,-4.6875,0
sft,DeepSeek-Revision SFT,9-317,0,4,99.99683057410766,100.0,-4.6875,0
sft,DeepSeek-Revision SFT,9-317,0,5,99.99819411556228,100.0,-4.6875,0
sft,DeepSeek-Revision SFT,9-317,1,1,95.96812033236124,100.0,-2.734375,0
sft,DeepSeek-Revision SFT,9-317,1,2,99.43702345587579,100.0,-3.125,0
sft,DeepSeek-Revision SFT,9-317,1,3,99.76531646078475,100.0,-2.734375,0
sft,DeepSeek-Revision SFT,9-317,1,4,99.84847691872879,100.0,-2.734375,0
sft,DeepSeek-Revision SFT,9-317,1,5,99.8856243776411,100.0,-2.34375,0
sft,DeepSeek-Revision SFT,9-317,2,1,88.53665491431344,100.0,8.203125,0
sft,DeepSeek-Revision SFT,9-317,2,2,98.00796931932697,100.0,15.234375,0
sft,DeepSeek-Revision SFT,9-317,2,3,99.28971958698656,100.0,15.234375,0
sft,DeepSeek-Revision SFT,9-317,2,4,99.70391107249313,100.0,17.578125,0
sft,DeepSeek-Revision SFT,9-317,2,5,99.7304079636151,100.0,17.96875,0
sft,DeepSeek-Revision SFT,7-417,0,1,98.12500182518839,100.0,64.862060546875,1
sft,DeepSeek-Revision SFT,7-417,0,2,99.58163135697627,95.0,65.5242919921875,1
sft,DeepSeek-Revision SFT,7-417,0,3,99.82006188882364,95.0,65.582275390625,1
sft,DeepSeek-Revision SFT,7-417,0,4,99.8942198414005,95.0,65.533447265625,1
sft,DeepSeek-Revision SFT,7-417,0,5,99.92260958273616,95.0,65.533447265625,1
sft,DeepSeek-Revision SFT,7-417,1,1,94.96260574248689,100.0,-5.46875,0
sft,DeepSeek-Revision SFT,7-417,1,2,98.68591719446465,100.0,-7.03125,0
sft,DeepSeek-Revision SFT,7-417,1,3,99.25125818713174,100.0,-10.15625,0
sft,DeepSeek-Revision SFT,7-417,1,4,99.45220878765973,100.0,-14.0625,0
sft,DeepSeek-Revision SFT,7-417,1,5,99.59922738765223,100.0,-16.015625,0
sft,DeepSeek-Revision SFT,7-417,2,1,96.49704223971541,100.0,46.58203125,1
sft,DeepSeek-Revision SFT,7-417,2,2,99.39127721625502,95.0,56.103515625,1
sft,DeepSeek-Revision SFT,7-417,2,3,99.74624659094374,100.0,60.7421875,1
sft,DeepSeek-Revision SFT,7-417,2,4,99.85986405811146,100.0,62.255859375,1
sft,DeepSeek-Revision SFT,7-417,2,5,99.90062873722515,95.0,62.353515625,1
sft,DeepSeek-Revision SFT,3,0,1,98.54544292861299,100.0,13.671875,0
sft,DeepSeek-Revision SFT,3,0,2,99.85597934670226,100.0,5.46875,0
sft,DeepSeek-Revision SFT,3,0,3,99.96684456300927,100.0,1.953125,0
sft,DeepSeek-Revision SFT,3,0,4,99.98780279636806,100.0,0.0,0
sft,DeepSeek-Revision SFT,3,0,5,99.99347130736002,100.0,-1.5625,0
sft,DeepSeek-Revision SFT,3,1,1,95.17447186907204,100.0,-10.546875,0
sft,DeepSeek-Revision SFT,3,1,2,99.19984899590855,100.0,-12.5,0
sft,DeepSeek-Revision SFT,3,1,3,99.66644743638665,100.0,-12.5,0
sft,DeepSeek-Revision SFT,3,1,4,99.79126813932815,100.0,-12.109375,0
sft,DeepSeek-Revision SFT,3,1,5,99.85198694712592,95.0,-12.109375,0
sft,DeepSeek-Revision SFT,3,2,1,96.49704223971541,100.0,-11.71875,0
sft,DeepSeek-Revision SFT,3,2,2,99.72130640153105,95.0,-12.890625,0
sft,DeepSeek-Revision SFT,3,2,3,99.92015294718442,100.0,-13.28125,0
sft,DeepSeek-Revision SFT,3,2,4,99.9610856543674,100.0,-12.890625,0
sft,DeepSeek-Revision SFT,3,2,5,99.97639725627117,100.0,-12.890625,0
sft,DeepSeek-Revision SFT,3,3,1,97.81645121560062,100.0,8.984375,0
sft,DeepSeek-Revision SFT,3,3,2,99.7625500854879,100.0,26.171875,0
sft,DeepSeek-Revision SFT,3,3,3,99.92980993933982,100.0,40.8203125,1
sft,DeepSeek-Revision SFT,3,3,4,99.96579209646205,100.0,49.8046875,1
sft,DeepSeek-Revision SFT,3,3,5,99.98050892409402,95.0,52.9296875,1
sft,DeepSeek-Revision SFT,3,4,1,94.84314738021332,100.0,66.015625,1
sft,DeepSeek-Revision SFT,3,4,2,98.79412983376496,100.0,71.09375,1
sft,DeepSeek-Revision SFT,3,4,3,99.3545442122126,100.0,69.43359375,1
sft,DeepSeek-Revision SFT,3,4,4,99.52777445786067,100.0,70.99609375,1
sft,DeepSeek-Revision SFT,3,4,5,99.60851127521796,100.0,69.43359375,1
sft,DeepSeek-Revision SFT,1787,0,1,95.11759007045801,100.0,-32.03125,0
sft,DeepSeek-Revision SFT,1787,0,2,99.64631941096236,100.0,-34.765625,0
sft,DeepSeek-Revision SFT,1787,0,3,99.91057554282375,100.0,-35.9375,0
sft,DeepSeek-Revision SFT,1787,0,4,99.95061512441991,100.0,-37.890625,0
sft,DeepSeek-Revision SFT,1787,0,5,99.9681147278539,100.0,-38.28125,0
sft,DeepSeek-Revision SFT,1787,1,1,96.63123844411354,100.0,52.1484375,1
sft,DeepSeek-Revision SFT,1787,1,2,99.27145422010611,100.0,55.72509765625,1
sft,DeepSeek-Revision SFT,1787,1,3,99.63366417587189,100.0,56.82373046875,1
sft,DeepSeek-Revision SFT,1787,1,4,99.74822131563968,100.0,57.037353515625,1
sft,DeepSeek-Revision SFT,1787,1,5,99.80994747810816,100.0,56.62841796875,1
sft,DeepSeek-Revision SFT,1787,2,1,98.87600541259032,95.0,50.146484375,1
sft,DeepSeek-Revision SFT,1787,2,2,99.8478838741565,100.0,54.39453125,1
sft,DeepSeek-Revision SFT,1787,2,3,99.94403960463153,95.0,56.005859375,1
sft,DeepSeek-Revision SFT,1787,2,4,99.9681147278539,95.0,56.5673828125,1
sft,DeepSeek-Revision SFT,1787,2,5,99.9766722365647,95.0,56.79931640625,1
sft,DeepSeek-Revision SFT,1787,3,1,94.96260574248689,95.0,53.7353515625,1
sft,DeepSeek-Revision SFT,1787,3,2,98.8934313334818,100.0,57.086181640625,1
sft,DeepSeek-Revision SFT,1787,3,3,99.49337594737683,95.0,57.257080078125,1
sft,DeepSeek-Revision SFT,1787,3,4,99.7021710837885,95.0,57.537841796875,1
sft,DeepSeek-Revision SFT,1787,3,5,99.79530537897391,95.0,57.769775390625,1
sft,DeepSeek-Revision SFT,1759,0,1,93.75530261031417,100.0,1.171875,0
sft,DeepSeek-Revision SFT,1759,0,2,98.84484713485843,100.0,2.34375,0
sft,DeepSeek-Revision SFT,1759,0,3,99.43702345587579,100.0,7.03125,0
sft,DeepSeek-Revision SFT,1759,0,4,99.62497677215572,100.0,12.890625,0
sft,DeepSeek-Revision SFT,1759,0,5,99.69866037076939,100.0,17.578125,0
sft,DeepSeek-Revision SFT,1759,1,1,87.33599223178122,100.0,1.953125,0
sft,DeepSeek-Revision SFT,1759,1,2,96.31456363203735,95.0,1.171875,0
sft,DeepSeek-Revision SFT,1759,1,3,98.31268427806029,95.0,0.78125,0
sft,DeepSeek-Revision SFT,1759,1,4,98.91058709051102,95.0,0.78125,0
sft,DeepSeek-Revision SFT,1759,1,5,99.15156437300188,95.0,0.390625,0
sft,DeepSeek-Revision SFT,1759,2,1,93.89996086954065,100.0,-0.390625,0
sft,DeepSeek-Revision SFT,1759,2,2,98.30608031104576,100.0,-0.390625,0
sft,DeepSeek-Revision SFT,1759,2,3,99.03483365476032,100.0,-0.390625,0
sft,DeepSeek-Revision SFT,1759,2,4,99.29386921728934,100.0,-0.390625,0
sft,DeepSeek-Revision SFT,1759,2,5,99.37684177143821,100.0,-0.390625,0
sft,DeepSeek-Revision SFT,28,0,1,80.50019313838492,100.0,-12.5,0
sft,DeepSeek-Revision SFT,28,0,2,91.48116528465314,100.0,-11.328125,0
sft,DeepSeek-Revision SFT,28,0,3,94.66904945467147,100.0,-14.0625,0
sft,DeepSeek-Revision SFT,28,0,4,96.03837394478802,100.0,-8.984375,0
sft,DeepSeek-Revision SFT,28,0,5,96.76661504884646,95.0,-10.9375,0
sft,DeepSeek-Revision SFT,28,1,1,82.95871488698133,100.0,-0.390625,0
sft,DeepSeek-Revision SFT,28,1,2,95.55451517064725,100.0,-5.078125,0
sft,DeepSeek-Revision SFT,28,1,3,98.53403469610977,100.0,-5.46875,0
sft,DeepSeek-Revision SFT,28,1,4,99.05350166174885,95.0,-9.375,0
sft,DeepSeek-Revision SFT,28,1,5,99.3288321766794,95.0,-12.5,0
sft,DeepSeek-Revision SFT,7-1128,0,1,94.38038061800702,100.0,3.125,0
sft,DeepSeek-Revision SFT,7-1128,0,2,98.91058709051102,95.0,2.34375,0
sft,DeepSeek-Revision SFT,7-1128,0,3,99.57337977486978,95.0,2.34375,0
sft,DeepSeek-Revision SFT,7-1128,0,4,99.741241753405,90.0,3.125,0
sft,DeepSeek-Revision SFT,7-1128,0,5,99.79208190773272,90.0,2.734375,0
sft,DeepSeek-Revision SFT,7-1128,1,1,98.06548299406528,100.0,87.744140625,1
sft,DeepSeek-Revision SFT,7-1128,1,2,99.70333220869392,95.0,91.4794921875,1
sft,DeepSeek-Revision SFT,7-1128,1,3,99.8942198414005,100.0,93.83544921875,1
sft,DeepSeek-Revision SFT,7-1128,1,4,99.94337996119907,100.0,93.56689453125,1
sft,DeepSeek-Revision SFT,7-1128,1,5,99.9610856543674,95.0,93.85986328125,1
sft,DeepSeek-Revision SFT,7-1128,2,1,75.20507646649686,100.0,44.53125,0
sft,DeepSeek-Revision SFT,7-1128,2,2,94.67945130609063,95.0,37.109375,0
sft,DeepSeek-Revision SFT,7-1128,2,3,98.24546926098378,95.0,30.078125,0
sft,DeepSeek-Revision SFT,7-1128,2,4,99.14491000990591,100.0,22.265625,0
sft,DeepSeek-Revision SFT,7-1128,2,5,99.46489835742618,100.0,16.015625,0
sft,DeepSeek-Revision SFT,9-504,0,1,95.1555852859685,100.0,16.40625,0
sft,DeepSeek-Revision SFT,9-504,0,2,99.0002985194461,95.0,19.53125,0
sft,DeepSeek-Revision SFT,9-504,0,3,99.51278441004506,100.0,15.234375,0
sft,DeepSeek-Revision SFT,9-504,0,4,99.6854299722929,100.0,16.40625,0
sft,DeepSeek-Revision SFT,9-504,0,5,99.75501261609091,100.0,16.796875,0
sft,DeepSeek-Revision SFT,9-504,1,1,94.33630539693081,100.0,-3.125,0
sft,DeepSeek-Revision SFT,9-504,1,2,98.96856458797143,100.0,-4.6875,0
sft,DeepSeek-Revision SFT,9-504,1,3,99.57003375097383,100.0,-4.6875,0
sft,DeepSeek-Revision SFT,9-504,1,4,99.72239292490252,100.0,-3.515625,0
sft,DeepSeek-Revision SFT,9-504,1,5,99.78379939252792,100.0,-2.734375,0
sft,DeepSeek-Revision SFT,9-504,2,1,95.11759007045801,100.0,43.5546875,0
sft,DeepSeek-Revision SFT,9-504,2,2,99.17766799299964,100.0,69.7265625,1
